,0
0,0.1
1,0.09995000167354585
2,0.09980004988336025
3,0.09955028477209053
4,0.09920094628334887
5,0.09875237402533808
6,0.09820500676146837
7,0.09755938224032526
8,0.09681613637121078
9,0.09597600280719247
10,0.09503981215551122
11,0.09400849106669666
12,0.0928830615733912
13,0.09166463965744698
14,0.09035443467950678
15,0.08895374757874919
16,0.08746397010064376
17,0.08588658251480512
18,0.08422315360455099
19,0.08247533926838589
20,0.08064487874320624
21,0.07873359304067763
22,0.0767433858952314
23,0.07467624072914938
24,0.07253421557819396
25,0.0703194447111972
26,0.06803413648656036
27,0.0656805692720162
28,0.06326108842512244
29,0.060778107130837394
30,0.05823410292068833
31,0.05563161255963258
32,0.05297323222998261
33,0.050261615271297404
34,0.047499468214808105
35,0.04468954688482834
36,0.041834656529878465
37,0.03893764820253391
38,0.0360014139239226
39,0.03302888549542299
40,0.030023032126094678
41,0.026986856609051996
42,0.023923391136178373
43,0.02083569643459274
44,0.01772685812313943
45,0.014599982721738528
46,0.01145819472373627
47,0.008304634616823483
48,0.005142455005936648
49,0.001974816724791665
50,-0.0011951131512852433
51,-0.004364164837552389
52,-0.007529169111372828
53,-0.010686960284303297
54,-0.013834379729364698
55,-0.016968279283226053
56,-0.020085524576955924
57,-0.023182996992617326
58,-0.026257595844766553
59,-0.029306244228900484
60,-0.03232589114160007
61,-0.035313514452261066
62,-0.038266122655591386
63,-0.041180759424520944
64,-0.04405450641219356
65,-0.046884486132257576
66,-0.04966786398223203
67,-0.05240185145226668
68,-0.05508370956818852
69,-0.05771075138027577
70,-0.060280344460411736
71,-0.06278991294867087
72,-0.06523694118842761
73,-0.06761897600308207
74,-0.06993362916164836
75,-0.07217857889421311
76,-0.07435157304626877
77,-0.07645043147451464
78,-0.07847304814222278
79,-0.08041739282984725
80,-0.0822815130167741
81,-0.0840635366127227
82,-0.08576167359011995
83,-0.08737421771657118
84,-0.08889954759877873
85,-0.09033612919356307
86,-0.0916825172222233
87,-0.09293735661383762
88,-0.09409938336677001
89,-0.09516742611403771
90,-0.09614040759607169
91,-0.09701734562792702
92,-0.09779735393782119
93,-0.09847964273765294
94,-0.09906352014352542
95,-0.09954839269994553
96,-0.09993376597587843
97,-0.10021924470170397
98,-0.10040453354478211
99,-0.10048943743271906
100,-0.10047386172720132
101,-0.10035781214720926
102,-0.10014139480476278
103,-0.09982481628263139
104,-0.09940838336905476
105,-0.09889250273882377
106,-0.09827768044458973
107,-0.09756452158416898
108,-0.09675372965818008
109,-0.09584610586103011
110,-0.09484254827842896
111,-0.09374405105545787
112,-0.09255170337393673
113,-0.09126668828516206
114,-0.08989028153096502
115,-0.08842385022511312
116,-0.08686885156506151
117,-0.08522683213329407
118,-0.0834994253768941
119,-0.08168835014696124
120,-0.07979540904276192
121,-0.07782248657210879
122,-0.07577154762121992
123,-0.07364463555026923
124,-0.07144386959247695
125,-0.06917144297748884
126,-0.06682962071295831
127,-0.06442073734521366
128,-0.06194719516674306
129,-0.05941146121886373
130,-0.0568160648725646
131,-0.05416359537645744
132,-0.051456699253375426
133,-0.048698077781848204
134,-0.04589048440391374
135,-0.04303672165574618
136,-0.040139638484322115
137,-0.03720212738379195
138,-0.03422712150357045
139,-0.031217592086747008
140,-0.02817654515038622
141,-0.02510701844617557
142,-0.022012078494718625
143,-0.01889481750775976
144,-0.015758350393446058
145,-0.012605811623849352
146,-0.0094403521129093
147,-0.006265135907528213
148,-0.0030833371139585676
149,0.00010186329593368619
150,0.0032872805168665574
151,0.006469729112394386
152,0.009646026236046884
153,0.012812994948288092
154,0.015967467394249597
155,0.019106287945413625
156,0.022226316189399093
157,0.02532443011510383
158,0.028397529381716604
159,0.03144253831499454
160,0.03445640901394914
161,0.037436124481200254
162,0.04037870150457288
163,0.04328119365974971
164,0.04614069439876943
165,0.048954339828048934
166,0.05171931158373508
167,0.05443283978168913
168,0.057092205663466206
169,0.05969474431109705
170,0.06223784745792928
171,0.06471896598572636
172,0.06713561246045494
173,0.06948536375980228
174,0.07176586339447683
175,0.07397482385053533
176,0.07611002901155693
177,0.07816933628070931
178,0.08015067870846232
179,0.08205206718769745
180,0.08387159235719138
181,0.08560742649586876
182,0.08725782547052463
183,0.08882113040348363
184,0.09029576931665599
185,0.09168025881399515
186,0.09297320549803671
187,0.09417330734925598
188,0.0952793551278644
189,0.09629023352625414
190,0.09720492227166908
191,0.09802249723435194
192,0.09874213129447726
193,0.09936309516846362
194,0.09988475823479213
195,0.10030658915344025
196,0.10062815626384544
197,0.10084912815555264
198,0.10096927402294024
199,0.1009884638607679
200,0.10090666855439832
201,0.10072396001050173
202,0.10044051107074292
203,0.10005659529760914
204,0.09957258673911563
205,0.09898895957968769
206,0.09830628766282276
207,0.09752524392012257
208,0.096646599710431
209,0.09567122405104489
210,0.09460008277854137
211,0.09343423758309377
212,0.0921748449285431
213,0.09082315491314225
214,0.08938051009964053
215,0.08784834409273028
216,0.0862281801113462
217,0.08452162958182353
218,0.08273039054559729
219,0.08085624577108769
220,0.078901061033099
221,0.07686678321666668
222,0.07475543838824326
223,0.0725691303619263
224,0.07031003796469044
225,0.06798041288665663
226,0.06558257752432405
227,0.06311892264775178
228,0.060591905134344086
229,0.05800404566572458
230,0.05535792587136359
231,0.05265618588792688
232,0.04990152172554969
233,0.0470966825743055
234,0.0442444681337938
235,0.04134772574886002
236,0.03840934754143069
237,0.035432267528608154
238,0.0324194586737405
239,0.029373929989582534
240,0.026298723754652836
241,0.02319691208979188
242,0.020071594003455866
243,0.016925892295169786
244,0.01376295041941519
245,0.010585929543024182
246,0.00739800527586937
247,0.004202364369029252
248,0.0010022015988617517
249,-0.002199283439553414
250,-0.005398889505324397
251,-0.008593416728187708
252,-0.01177967006438486
253,-0.014954462435100627
254,-0.018114617900979672
255,-0.021256974845850336
256,-0.024378389092836197
257,-0.027475737053325767
258,-0.030545918919535456
259,-0.0335858617393909
260,-0.03659252249717375
261,-0.039562891158075486
262,-0.04249399362112447
263,-0.04538289476019086
264,-0.04822670135511027
265,-0.05102256497674152
266,-0.05376768483882752
267,-0.056459310678594075
268,-0.05909474545061954
269,-0.061671348017165506
270,-0.06418653580984424
271,-0.06663778741517534
272,-0.06902264513627995
273,-0.07133871743466921
274,-0.07358368130403124
275,-0.07575528460386728
276,-0.07785134830636616
277,-0.0798697687852423
278,-0.08180851992086569
279,-0.08366565500724456
280,-0.08543930875871569
281,-0.08712769917139106
282,-0.08872912937362575
283,-0.0902419893829979
284,-0.09166475756535304
285,-0.0929960022144444
286,-0.09423438297536363
287,-0.095378652254068
288,-0.0964276566285003
289,-0.09738033772844149
290,-0.09823573338468873
291,-0.09899297859006297
292,-0.09965130640190106
293,-0.10021004890607371
294,-0.1006686376187208
295,-0.1010266041175067
296,-0.10128358051454471
297,-0.10143929983225257
298,-0.10149359659423138
299,-0.10144640658865575
300,-0.10129776705954648
301,-0.10104781665699106
302,-0.10069679529892384
303,-0.1002450441568798
304,-0.09969300514854944
305,-0.09904122046069451
306,-0.09829033204583336
307,-0.09744108109299354
308,-0.09649430718628868
309,-0.09545094744257465
310,-0.0943120355941509
311,-0.09307870117643809
312,-0.09175216820966434
313,-0.09033375396089485
314,-0.08882486766419928
315,-0.08722700926193241
316,-0.08554176776392634
317,-0.08377081964729316
318,-0.08191592720588148
319,-0.07997893700351547
320,-0.07796177781041001
321,-0.07586645866631439
322,-0.07369506690711018
323,-0.07144976635189766
324,-0.06913279484472966
325,-0.0667464620158358
326,-0.06429314701835911
327,-0.061775296489160705
328,-0.05919542171917338
329,-0.056556096154830045
330,-0.053859952883095426
331,-0.05110968238632968
332,-0.04830802939244787
333,-0.045457790158372716
334,-0.04256180974415277
335,-0.039622979599596944
336,-0.036644234137328785
337,-0.033628547845227945
338,-0.030578932395079576
339,-0.027498434094242255
340,-0.024390130237117773
341,-0.021257126094143874
342,-0.01810255194898503
343,-0.014929560559707428
344,-0.011741323036246927
345,-0.008541025825913094
346,-0.005331867460549269
347,-0.002117055774784068
348,0.0011001941326672718
349,0.004316665226453873
350,0.0075291411663964
351,0.010734409580112996
352,0.013929264702688515
353,0.017110509759511606
354,0.02027496210856858
355,0.023419455809842005
356,0.02654084489554727
357,0.02963600569271505
358,0.032701839498084376
359,0.03573527748988152
360,0.0387332831527155
361,0.04169285544196553
362,0.044611030738499424
363,0.04748488589786602
364,0.050311542579040344
365,0.053088169580385154
366,0.05581198579618578
367,0.05848026174113462
368,0.06109032288283742
369,0.06363955330759208
370,0.06612539790396665
371,0.0685453650121929
372,0.07089702757977481
373,0.07317802658524503
374,0.07538607398607068
375,0.07751895469536942
376,0.0795745288443362
377,0.08155073259728056
378,0.0834455814708999
379,0.08525717257609305
380,0.086983686312915
381,0.08862338818028913
382,0.09017462930460594
383,0.09163584944107861
384,0.093005578539623
385,0.09428243809441185
386,0.09546514245445402
387,0.09655249910536864
388,0.09754341115872125
389,0.09843687829341871
390,0.09923199770105717
391,0.09992796489713994
392,0.10052407383594135
393,0.10101971854298616
394,0.10141439353374683
395,0.10170769429179234
396,0.10189931752909928
397,0.1019890616063212
398,0.10197682684077386
399,0.10186261559204982
400,0.10164653217022242
401,0.10132878252246758
402,0.10090967442213311
403,0.10038961704265932
404,0.09976912055117906
405,0.0990487955653675
406,0.09822935259019516
407,0.09731160131673346
408,0.09629644980998654
409,0.09518490362199566
410,0.09397806479500023
411,0.09267713072868478
412,0.0912833929861956
413,0.08979823602652187
414,0.08822313602242235
415,0.08655965913641797
416,0.08480945998569962
417,0.08297427998126763
418,0.08105594586515391
419,0.07905636772231832
420,0.07697753692967209
421,0.07482152420805827
422,0.07259047770695405
423,0.07028662125069492
424,0.06791225135732884
425,0.06546973516163597
426,0.06296150802477336
427,0.06039007104047337
428,0.05775798909752614
429,0.05506788852350484
430,0.05232245344066902
431,0.049524423560121045
432,0.046676591451079164
433,0.043781799755593036
434,0.04084293838694196
435,0.037862941631028296
436,0.03484478520519329
437,0.031791483304259516
438,0.02870608559577796
439,0.02559167417240018
440,0.022451360390479597
441,0.01928828184006339
442,0.01610559920214622
443,0.012906493063656462
444,0.00969416072381483
445,0.006471813033008148
446,0.0032426714059407852
447,9.964276151207263e-06
448,-0.0032230760593579683
449,-0.006453216660614375
450,-0.009677227191599254
451,-0.012891883076958932
452,-0.01609396860604244
453,-0.019280280416976037
454,-0.022447630605574188
455,-0.025592849916501938
456,-0.028712790922552144
457,-0.0318043310953485
458,-0.034864375934563305
459,-0.03788986216678436
460,-0.040877760760649993
461,-0.04382507995906236
462,-0.04672886827499947
463,-0.049586217483157044
464,-0.05239426550738511
465,-0.05515019927662936
466,-0.05785125755293015
467,-0.06049473369607454
468,-0.06307797837769365
469,-0.06559840228051604
470,-0.06805347863699426
471,-0.07044074576173859
472,-0.07275780951761916
473,-0.07500234570357653
474,-0.07717210243250867
475,-0.07926490258105608
476,-0.08127864566574756
477,-0.08321131003328477
478,-0.08506095489204749
479,-0.08682572224310976
480,-0.08850383886084995
481,-0.09009361817750747
482,-0.09159346166441551
483,-0.09300186054844793
484,-0.0943173973123046
485,-0.0955387470935633
486,-0.09666467933457164
487,-0.09769405888997484
488,-0.09862584688864064
489,-0.09945910193120984
490,-0.10019298102388505
491,-0.10082674040929253
492,-0.10135973636886905
493,-0.10179142621903194
494,-0.1021213683767858
495,-0.10234922293013698
496,-0.10247475202610706
497,-0.10249782012018724
498,-0.10241839412466115
499,-0.10223654341182001
500,-0.10195243976583283
501,-0.10156635726445581
502,-0.10107867199541859
503,-0.10048986169544927
504,-0.09980050528961609
505,-0.0990112823053461
506,-0.09812297206182032
507,-0.0971364530902117
508,-0.09605270222445833
509,-0.09487279361810778
510,-0.09359789768164084
511,-0.09222927992434087
512,-0.09076829966229706
513,-0.0892164086718904
514,-0.08757514979248925
515,-0.08584615537000959
516,-0.08403114563484965
517,-0.08213192699243749
518,-0.08015039022253355
519,-0.0780885085619624
520,-0.07594833578643535
521,-0.07373200415796718
522,-0.07144172229782854
523,-0.06907977298853792
524,-0.06664851090243207
525,-0.06415036023257194
526,-0.06158781227621739
527,-0.05896342299017882
528,-0.05627981042818735
529,-0.053539652135184315
530,-0.05074568248346674
531,-0.04790068993735509
532,-0.045007514151783806
533,-0.04206904328741894
534,-0.03908821110831365
535,-0.03606799403808937
536,-0.03301140819232952
537,-0.029921506372334115
538,-0.02680137498202264
539,-0.023654130946785597
540,-0.02048291865235959
541,-0.01729090679422441
542,-0.014081285214345082
543,-0.010857261725192018
544,-0.007622058902040712
545,-0.004378910708160533
546,-0.001131059396017031
547,0.0021182477464147032
548,0.005365761673335272
549,0.008608234767537441
550,0.011842424028147395
551,0.015065094423017903
552,0.01827302205554476
553,0.021462997386671276
554,0.024631828669628493
555,0.027776344945993157
556,0.030893399226689114
557,0.03397987168476571
558,0.03703267273846368
559,0.04004874610167618
560,0.04302507193304315
561,0.04595866981776097
562,0.04884660175130704
563,0.0516859751584986
564,0.05447394572587459
565,0.05720772025098241
566,0.05988455945433054
567,0.06250178072040938
568,0.0650567607802014
569,0.06754693834520449
570,0.06996981666546455
571,0.07232296603073916
572,0.07460402629167578
573,0.07681070915277692
574,0.07894080046114582
575,0.08099216243804301
576,0.08296273583645868
577,0.0848505420517784
578,0.08665368501073975
579,0.08837035312663143
580,0.0899988210949624
581,0.09153745170994619
582,0.09298469746053264
583,0.09433910207273365
584,0.09559930197606167
585,0.096764027672568
586,0.0978321050187313
587,0.09880245641238056
588,0.09967410189276121
589,0.1004461601342449
590,0.1011178493352444
591,0.10168848792863085
592,0.10215749537499355
593,0.1025243927392645
594,0.10278880310604797
595,0.10295045202571353
596,0.10300916781021381
597,0.10296488166501999
598,0.102817627781448
599,0.1025675433387461
600,0.102214868353265
601,0.10175994543639984
602,0.10120321948510663
603,0.10054523723820868
604,0.09978664673971871
605,0.09892819669647468
606,0.09797073573551046
607,0.09691521155768928
608,0.09576266999099664
609,0.09451425404706795
610,0.09317120270120781
611,0.09173484961103294
612,0.09020662179446695
613,0.08858803817526725
614,0.0868807082096328
615,0.08508633065812235
616,0.08320669122056193
617,0.08124366096302185
618,0.07919919444736273
619,0.07707532776112416
620,0.07487417690015859
621,0.07259793534159248
622,0.07024887170785467
623,0.06782932760493793
624,0.06534171525771382
625,0.06278851522557183
626,0.06017227425280011
627,0.05749560214823582
628,0.054761169363788095
629,0.051971704329525574
630,0.04912999071602537
631,0.04623886493559693
632,0.043301213094501904
633,0.040319968011323426
634,0.03729810635586057
635,0.034238645655865624
636,0.031144641370484456
637,0.028019184068675096
638,0.024865395930073537
639,0.02168642775591192
640,0.018485455820826138
641,0.015265678751361728
642,0.012030314226338322
643,0.008782596165712038
644,0.005525770935513475
645,0.0022630943409961443
646,-0.0010021716530092192
647,-0.004266762158638419
648,-0.007527412496117204
649,-0.010780861580408219
650,-0.014023855156864237
651,-0.017253149192092174
652,-0.020465513037499945
653,-0.023657732700604096
654,-0.026826613836787406
655,-0.029968985148360914
656,-0.0330817015852512
657,-0.03616164735370284
658,-0.03920573913179266
659,-0.04221092922638886
660,-0.04517420844500829
661,-0.04809260916870071
662,-0.050963208458987025
663,-0.05378313084020373
664,-0.05654955116286735
665,-0.05925969760253376
666,-0.06191085432338944
667,-0.06450036410427637
668,-0.06702563121599367
669,-0.06948412393766705
670,-0.07187337696280012
671,-0.07419099407106823
672,-0.07643465047326842
673,-0.07860209502361935
674,-0.08069115264634627
675,-0.08269972647933647
676,-0.08462579985009237
677,-0.08646743846086255
678,-0.08822279230390061
679,-0.08989009739956036
680,-0.09146767770535158
681,-0.09295394678684518
682,-0.094347409299549
683,-0.09564666260922662
684,-0.09685039820034515
685,-0.0979574028924562
686,-0.09896656015548454
687,-0.09987685124103604
688,-0.10068735612295567
689,-0.10139725449755883
690,-0.10200582662235665
691,-0.1025124539517525
692,-0.1029166198596368
693,-0.10321791018853817
694,-0.10341601366390513
695,-0.10351072201414352
696,-0.10350193038276947
697,-0.10338963745176195
698,-0.10317394542478156
699,-0.10285505983186671
700,-0.10243328943693415
701,-0.1019090459380836
702,-0.10128284355046062
703,-0.10055529845268957
704,-0.09972712822454076
705,-0.09879915113032509
706,-0.0977722853040749
707,-0.09664754788079552
708,-0.09542605393617451
709,-0.09410901537450297
710,-0.09269773973299189
711,-0.09119362898831504
712,-0.08959817803126761
713,-0.08791297317863639
714,-0.08613969061418295
715,-0.08428009490623495
716,-0.08233603701398251
717,-0.08030945246424422
718,-0.07820235947597112
719,-0.07601685726446379
720,-0.07375512347062725
721,-0.07141941206517682
722,-0.06901205108771452
723,-0.06653544026770727
724,-0.06399204916244043
725,-0.06138441466692597
726,-0.05871513782183639
727,-0.05598688154848911
728,-0.053202367989442494
729,-0.05036437580094079
730,-0.047475737476810914
731,-0.044539336420183914
732,-0.041558104083427604
733,-0.0385350170605028
734,-0.03547309412002944
735,-0.03237539315905779
736,-0.0292450081221612
737,-0.026085065976766998
738,-0.02289872354977702
739,-0.01968916436015614
740,-0.016459595434767597
741,-0.01321324431927471
742,-0.009953355642082978
743,-0.006683187845466914
744,-0.003406009964987888
745,-0.00012509834746387422
746,0.003156266562296721
747,0.006434803371242996
748,0.009707233277369257
749,0.012970283262995836
750,0.01622068937050729
751,0.019455199974296886
752,0.02267057891214594
753,0.025863608808649026
754,0.02903109434320973
755,0.03216986541076984
756,0.0352767802968346
757,0.03834872882160015
758,0.041382635445057686
759,0.04437546236341837
760,0.047324212548146324
761,0.05022593274788849
762,0.05307771644718681
763,0.055876706774327545
764,0.05862009936302781
765,0.061305145162098326
766,0.06392915318370758
767,0.06648949319300596
768,0.06898359835721456
769,0.07140896794831034
770,0.07376316968283483
771,0.07604384218699611
772,0.07824869737227202
773,0.08037552271859189
774,0.08242218358950099
775,0.08438662539859146
776,0.08626687549890573
777,0.08806104522703073
778,0.0897673317839603
779,0.09138402005302647
780,0.0929094846257649
781,0.09434219108449751
782,0.09568069755584756
783,0.09692365620370604
784,0.09806981456691768
785,0.09911801679638589
786,0.1000672049893374
787,0.10091642044561139
788,0.10166480413921407
789,0.10231159779150588
790,0.1028561446441383
791,0.10329789012433066
792,0.10363638240862631
793,0.10387127289443607
794,0.10400231654980684
795,0.10402937216780998
796,0.10395240252208607
797,0.10377147441675391
798,0.10348675863336854
799,0.10309852974489364
800,0.10260716579011135
801,0.10201314801698262
802,0.10131706037070493
803,0.10051958891545837
804,0.09962152115768022
805,0.09862374526786681
806,0.09752724919337159
807,0.09633311968467743
808,0.09504254122131335
809,0.09365679483336184
810,0.09217725682938166
811,0.09060539742911394
812,0.08894277930163325
813,0.08719105600908565
814,0.08535197036616292
815,0.08342735270544249
816,0.08141911905634644
817,0.07932926923896523
818,0.07715988487450912
819,0.07491312730519589
820,0.07259123544603435
821,0.07019652356518762
822,0.06773137897698216
823,0.06519825966753637
824,0.06259969185094166
825,0.05993826744017186
826,0.05721664135089379
827,0.05443752900063851
828,0.05160370357342928
829,0.04871799324001213
830,0.04578327833857175
831,0.042802488504039955
832,0.03977859972560532
833,0.03671463138441361
834,0.03361364325916834
835,0.030478732478606156
836,0.02731303043060937
837,0.024119699646571978
838,0.02090193064358029
839,0.017662938580504203
840,0.014405960166441297
841,0.011134250421521748
842,0.0078510793862035
843,0.004559728953362575
844,0.001263489633472262
845,-0.0020343428556407507
846,-0.0053304707992984195
847,-0.008621597809305926
848,-0.01190443236147894
849,-0.015175690815417588
850,-0.01843210077255209
851,-0.0216704043809337
852,-0.024887361476969017
853,-0.028079752883263122
854,-0.031244383677683545
855,-0.03437808635016055
856,-0.03747772399851754
857,-0.04054019352289706
858,-0.04356242865021827
859,-0.04654140303871718
860,-0.049474133310956396
861,-0.052357682002100475
862,-0.05518916053478502
863,-0.05796573210846688
864,-0.06068461452934088
865,-0.06334308304297064
866,-0.0659384730741614
867,-0.06846818284158884
868,-0.07092967599086628
869,-0.07332048413279385
870,-0.07563820936291464
871,-0.07788052658459738
872,-0.08004518589705097
873,-0.08213001482123326
874,-0.08413292054141612
875,-0.08605189198628649
876,-0.08788500182269689
877,-0.08963040839725836
878,-0.09128635758168081
879,-0.0928511845463375
880,-0.09432331543097851
881,-0.095701268921459
882,-0.09698365777672963
883,-0.09816919022611065
884,-0.09925667115488888
885,-0.10024500343114541
886,-0.10113318901860793
887,-0.10192032988051014
888,-0.10260562894645232
889,-0.10318839096330379
890,-0.10366802313005556
891,-0.10404403569140357
892,-0.10431604250903759
893,-0.10448376141785379
894,-0.10454701447271587
895,-0.10450572820764244
896,-0.10435993369246152
897,-0.1041097664580473
898,-0.10375546645158135
899,-0.10329737779418498
900,-0.10273594844668799
901,-0.10207172976995812
902,-0.10130537589894371
903,-0.10043764315317254
904,-0.09946938927532369
905,-0.098401572534727
906,-0.09723525073584839
907,-0.09597158053560499
908,-0.09461181618372885
909,-0.09315730792142818
910,-0.09160950079249398
911,-0.08996993316732162
912,-0.08824023538796172
913,-0.08642212841560803
914,-0.08451742152141341
915,-0.08252801068606323
916,-0.08045587669143359
917,-0.07830308319385702
918,-0.07607177505304302
919,-0.07376417568329258
920,-0.07138258493939266
921,-0.0689293768458367
922,-0.0664069972215737
923,-0.06381796148359177
924,-0.06116485191621569
925,-0.0584503150502326
926,-0.05567705906045521
927,-0.05284785104084834
928,-0.04996551445168031
929,-0.04703292625764162
930,-0.04405301384032354
931,-0.041028752174187784
932,-0.03796316084052935
933,-0.03485930110203954
934,-0.03172027288957566
935,-0.02854921159892978
936,-0.025349284901619612
937,-0.022123689630172326
938,-0.01887564858511335
939,-0.015608407470556895
940,-0.012325231555495574
941,-0.009029402412916164
942,-0.005724214500445331
943,-0.0024129719489030185
944,0.0009010147503671203
945,0.0042144318594052
946,0.007523965933262624
947,0.010826307083817387
948,0.014118152216001857
949,0.017396208451415363
950,0.020657196374473927
951,0.023897853191657166
952,0.02711493618708483
