,0
202,4.829271204392861
203,4.791268490836811
204,4.748258947122965
205,4.700291945954895
206,4.647422362819479
207,4.589710476551477
208,4.52722185810973
209,4.460027252086802
210,4.3882024520001846
211,4.311828166337794
212,4.230989881565698
213,4.145777716841906
214,4.0562862754799225
215,3.9626144920179542
216,3.8648654756246414
217,3.763146350175418
218,3.657568093735662
219,3.548245374556492
220,3.4352963881206118
221,3.318842692005941
222,3.199009042671771
223,3.0759232313583755
224,2.949715922676679
225,2.8205204932602905
226,2.6884728740352903
227,2.553711393201894
228,2.4163766240537834
229,2.2766112318263265
230,2.1345598243920736
231,1.990368813277907
232,1.8441862705669687
233,1.6961617908933657
234,1.5464463484489277
235,1.3951921768796993
236,1.2425526358863421
237,1.0886820807193398
238,0.9337357482268851
239,0.7778696305214288
240,0.6212403569137124
241,0.46400508149992703
242,0.30632136523675507
243,0.14834706466585834
244,-0.00975977891706753
245,-0.16784105356530465
246,-0.3257386851144638
247,-0.4832947481274464
248,-0.6403515785782292
249,-0.7967518842095511
250,-0.9523388579116042
251,-1.1069562928250716
252,-1.2604486979019303
253,-1.4126614155962378
254,-1.563440742468324
255,-1.71263405302343
256,-1.8600899240083726
257,-2.0056582642306418
258,-2.149190444747915
259,-2.290539435139252
260,-2.429559940002243
261,-2.566108540899825
262,-2.7000438398899917
263,-2.831226606991998
264,-2.9595199301369313
265,-3.084789367178781
266,-3.2069031029238864
267,-3.325732104474898
268,-3.441150279926184
269,-3.553034643378243
270,-3.661265468452891
271,-3.7657264564972817
272,-3.8663048994526914
273,-3.9628918315086685
274,-4.055382203213889
275,-4.14367502998275
276,-4.227673547712323
277,-4.307285377644183
278,-4.382422657930792
279,-4.453002202563464
280,-4.518945641070098
281,-4.580179537895306
282,-4.636635541940813
283,-4.68825049010696
284,-4.734966525506154
285,-4.776731219585718
286,-4.813497640586923
287,-4.845224452014879
288,-4.871876006511535
289,-4.893422391427842
290,-4.909839488325526
291,-4.92110902710593
292,-4.927218623427591
293,-4.928161801026302
294,-4.923937993626183
295,-4.9145525520817825
296,-4.900016741388932
297,-4.880347710438992
298,-4.8555684579253535
299,-4.825707792075968
300,-4.79080027374528
301,-4.750886149841026
302,-4.706011277468559
303,-4.656227038206121
304,-4.601590242602023
305,-4.542163025778058
306,-4.47801273648479
307,-4.409211812620649
308,-4.335837656072117
309,-4.257972503295735
310,-4.175703279785183
311,-4.089121457217859
312,-3.9983229048350095
313,-3.9034077366678734
314,-3.804480152412404
315,-3.701648280904559
316,-3.5950240188405163
317,-3.484722868518068
318,-3.370863775374459
319,-3.2535689645783705
320,-3.13296377900255
321,-3.009176517826655
322,-2.882338274763006
323,-2.7525827813231127
324,-2.62004624915279
325,-2.4848672152236433
326,-2.347186392334105
327,-2.2071465169287015
328,-2.0648922065419697
329,-1.9205698195282044
330,-1.774327308984443
331,-1.6263140877266062
332,-1.4766809018649776
333,-1.3255796959747579
334,-1.1731634810484244
335,-1.0195862205021198
336,-0.8650027055499457
337,-0.7095684278555865
338,-0.5534394725667413
339,-0.39677240236416866
340,-0.239724136130848
341,-0.08245184277034101
342,0.07488716851068855
343,0.23213556434294264
344,0.38913609654814774
345,0.5457317095561726
346,0.7017656543384432
347,0.8570816023439837
348,1.011523755440147
349,1.1649369620472183
350,1.3171668345837724
351,1.4680598678787773
352,1.617463560352076
353,1.76522653688925
354,1.9111986762367157
355,2.0552312398770103
356,2.1971770041692795
357,2.336890396442042
358,2.474227633012001
359,2.6090468609304347
360,2.741208302488202
361,2.870574402793683
362,2.997009979783235
363,3.1203823773586965
364,3.240561620717519
365,3.3574205712765233
366,3.470835088553404
367,3.5806841858147376
368,3.68685019430265
369,3.789218920166132
370,3.887679805963426
371,3.9821260977607267
372,4.072454995449972
373,4.158567803148589
374,4.240370094117561
375,4.317771856627058
376,4.3906876399073305
377,4.459036695101569
378,4.522743112037339
379,4.5817359528713055
380,4.635949372986819
381,4.6853227387719665
382,4.729800736069026
383,4.769333471403367
384,4.803876563597671
385,4.833391228025954
386,4.857844347437291
387,4.877208533727943
388,4.891462183096317
389,4.900589516238332
390,4.904580607876001
391,4.903431406288654
392,4.897143739462425
393,4.88572531380659
394,4.869189697563193
395,4.847556293742833
396,4.820850305610774
397,4.7891026848889915
398,4.7523500748561345
399,4.710634739781464
400,4.664004484819894
401,4.612512570162695
402,4.556217609532365
403,4.495183465817771
404,4.429479135807869
405,4.359178627383823
406,4.284360833050036
407,4.205109392630423
408,4.121512554448801
409,4.033663029206474
410,3.941657839099789
411,3.8455981676462136
412,3.7455892023795143
413,3.641739975667851
414,3.5341632055757723
415,3.4229751346217836
416,3.3082953682604286
417,3.1902467129908794
418,3.0689550161746193
419,2.9445490064018762
420,2.8171601323902085
421,2.6869224089347417
422,2.553972262389952
423,2.4184483750051964
424,2.2804915393689082
425,2.14024451125317
426,1.9978518615493188
427,1.8534598410010938
428,1.7072162414002416
429,1.5592702569631218
430,1.4097723589072422
431,1.258874164436948
432,1.106728307462603
433,0.95348832416489
434,0.7993085320767244
435,0.6443438993636388
436,0.4887499396306997
437,0.3326825998887313
438,0.17629814139298855
439,0.019753025775266775
440,-0.1367961875205408
441,-0.29319295464594025
442,-0.44928086549421353
443,-0.6049037464071302
444,-0.759905772301267
445,-0.9141315825670251
446,-1.067426394007214
447,-1.2196361143409489
448,-1.37060746044728
449,-1.5201880783928956
450,-1.6682266650461315
451,-1.8145730931279402
452,-1.9590785353044908
453,-2.101595596849254
454,-2.2419784503816604
455,-2.3800829689757745
456,-2.5157668622144613
457,-2.6488898260175295
458,-2.7793136861478556
459,-2.9069025380935134
460,-3.031522903104843
461,-3.1530438805737884
462,-3.2713373030257396
463,-3.386277895487095
464,-3.4977434246707566
465,-3.605614866030944
466,-3.709776559305728
467,-3.8101163672503926
468,-3.90652583958611
469,-3.9989003615306307
470,-4.08713932002326
471,-4.171146250449179
472,-4.2508289884537
473,-4.326099823745806
474,-4.39687563094615
475,-4.463078021768791
476,-4.5246334662597105
477,-4.581473425119763
478,-4.633534479543871
479,-4.680758419784211
480,-4.723092369344157
481,-4.760488882406454
482,-4.792906011999074
483,-4.820307410819428
484,-4.842662391539862
485,-4.85994597297569
486,-4.872138939686795
487,-4.879227877999387
488,-4.8812052029762
489,-4.878069166653699
490,-4.869823860318404
491,-4.856479214335457
492,-4.838050975773631
493,-4.814560674175133
494,-4.786035583628418
495,-4.752508670745747
496,-4.71401853125494
497,-4.670609317203584
498,-4.622330655585405
499,-4.569237555902958
500,-4.511390310469459
501,-4.448854386202076
502,-4.3817003071495355
503,-4.310003528387862
504,-4.233844313240915
505,-4.153307592542258
506,-4.068482823943063
507,-3.9794638467613965
508,-3.8863487337059937
509,-3.7892396355295705
510,-3.6882426263267103
511,-3.5834675465425465
512,-3.475027843268183
513,-3.363040410649198
514,-3.2476254292886573
515,-3.1289062062019766
516,-3.007009016050496
517,-2.882062941480536
518,-2.7541997176007555
519,-2.6235535769329337
520,-2.4902610952395348
521,-2.354461043554985
522,-2.2162942377091657
523,-2.075903395426945
524,-1.93343299737825
525,-1.7890291438108776
526,-1.642839416193558
527,-1.4950127533076505
528,-1.3456993179679126
529,-1.1950503627072748
530,-1.0432181163594714
531,-0.8903556609632782
532,-0.7366168038742944
533,-0.5821559689875739
534,-0.42712808275618325
535,-0.2716884535219398
536,-0.1159926622834331
537,0.03980354483598736
538,0.1955443714779026
539,0.35107408338345125
540,0.506237113585232
541,0.6608781755237767
542,0.8148423778730032
543,0.9679753334399841
544,1.1201232743263356
545,1.271133168554154
546,1.4208528379641163
547,1.5691310778272416
548,1.7158177789238582
549,1.8607640529056566
550,2.003822360395648
551,2.144846640714092
552,2.2836924465670347
553,2.4202170800329688
554,2.554279732202321
555,2.685741625483363
556,2.8144661588338344
557,2.940319055566554
558,3.063168513492807
559,3.182885358457737
560,3.2993431962485182
561,3.4124185714167306
562,3.521991121911347
563,3.627943737868172
564,3.730162720447327
565,3.8285379349134034
566,3.9229629778335733
567,4.013335330087109
568,4.09955649756308
569,4.181532176633924
570,4.259172398847723
571,4.332391674817994
572,4.401109133561443
573,4.465248657100693
574,4.5247390132696905
575,4.579513976660253
576,4.629512444812687
577,4.674678546798472
578,4.714961743997845
579,4.750316922015931
580,4.7807044749343
581,4.806090378369058
582,4.82644625129407
583,4.841749411177586
584,4.8519829185614505
585,4.857135606784521
586,4.857202104247095
587,4.852182843318107
588,4.842084060033995
589,4.82691778329861
590,4.806701808591594
591,4.781459667352054
592,4.751220579926862
593,4.71601940029696
594,4.675896551636003
595,4.630897948275767
596,4.581074914110649
597,4.526484086649107
598,4.467187314471035
599,4.403251548356448
600,4.334748721062939
601,4.26175562500441
602,4.184353780130109
603,4.102629297301388
604,4.016672737923284
605,3.9265789658653985
606,3.8324469993428414
607,3.734379859990002
608,3.632484415148286
609,3.526871221982162
610,3.4176543695047
611,3.304951319587932
612,3.1888827477936625
613,3.069572384864457
614,2.947146859864282
615,2.8217355417166394
616,2.6934703844740717
617,2.562485776407701
618,2.428918386029828
619,2.2929070147689186
620,2.1545924536974654
621,2.014117336249246
622,1.871626000303248
623,1.7272643535775174
624,1.5811797346085443
625,1.433520784689298
626,1.2844373214748996
627,1.1340802072381604
628,0.9826012320786126
629,0.8301529963177421
630,0.6768887854999399
631,0.5229624506558441
632,0.3685283056980914
633,0.21374101076823263
634,0.05875545178997674
635,-0.09627336094608463
636,-0.2511904032191521
637,-0.4058407533352682
638,-0.5600697014931009
639,-0.7137228564343353
640,-0.8666462595878051
641,-1.0186865012794637
642,-1.1696908314591077
643,-1.3195072769719827
644,-1.4679847603891356
645,-1.614973220682263
646,-1.7603237367353222
647,-1.9038886519783849
648,-2.0455217008453346
649,-2.1850781443810576
650,-2.322414903850426
651,-2.45739069091933
652,-2.5898661546411055
653,-2.719704025140217
654,-2.8467692548933683
655,-2.970929163244467
656,-3.0920535921853287
657,-3.210015056902574
658,-3.3246889029112983
659,-3.4359534556566254
660,-3.543690178272416
661,-3.647783831341574
662,-3.7481226243406205
663,-3.844598379062667
664,-3.9371066773330936
665,-4.025547020750177
666,-4.109822980590691
667,-4.18984234318255
668,-4.265517263997029
669,-4.33676439804457
670,-4.4035050477997295
671,-4.465665285950868
672,-4.523176085864298
673,-4.575973450782665
674,-4.623998502776311
675,-4.667197605598867
676,-4.7055224638465685
677,-4.738930191063762
678,-4.767383410849126
679,-4.790850319940371
680,-4.809304734503325
681,-4.822726152225728
682,-4.831099789593678
683,-4.834416611824107
684,-4.832673344671248
685,-4.825872478064221
686,-4.814022268844085
687,-4.797136723406985
688,-4.77523556621743
689,-4.748344204870771
690,-4.716493682951446
691,-4.679720620238262
692,-4.638067144139987
693,-4.591580812325366
694,-4.540314524789875
695,-4.48432642854486
696,-4.423679812752874
697,-4.358442998023447
698,-4.288689212650678
699,-4.214496472152777
700,-4.135947447177023
701,-4.053129323979391
702,-3.9661336633534248
703,-3.8750562561759394
704,-3.7799969732093888
705,-3.6810596114637595
706,-3.578351741894253
707,-3.471984552448892
708,-3.3620726911409755
709,-3.2487341084654893
710,-3.132089899263571
711,-3.0122641463970186
712,-2.8893837636085555
713,-2.7635783405293495
714,-2.634979990479941
715,-2.503723197110585
716,-2.369944667004227
717,-2.233783182313552
718,-2.0953794552172695
719,-1.954875991156452
720,-1.812416949665057
721,-1.6681480007303626
722,-1.52221620216242
723,-1.3747698698746862
724,-1.225958442468093
725,-1.0759323633647973
726,-0.924842962427202
727,-0.7728423300418498
728,-0.6200832000989114
729,-0.46671884146356657
730,-0.3129029404863571
731,-0.15878948335261217
732,-0.004532653307984566
733,0.14971328213726726
734,0.30379408718704315
735,0.4575556622361282
736,0.6108441546100023
737,0.7635060733062526
738,0.9153883993661699
739,1.0663386985031502
740,1.2162052360673687
741,1.3648370962167042
742,1.512084298308049
743,1.6577979191089458
744,1.801830215178856
745,1.9440347504922175
746,2.0842665239490406
747,2.222382101754878
748,2.3582397519820595
749,2.4916995814865923
750,2.6226236763136948
751,2.750876244177771
752,2.8763237601738623
753,2.9988351139580383
754,3.118281760267833
755,3.234537870904736
756,3.347480485714077
757,3.4569896710402808
758,3.5629486701943542
759,3.6652440631666994
760,3.7637659190490234
761,3.8584079498143002
762,3.949067672901349
763,4.035646556998999
764,4.1180501619471555
765,4.196188298690279
766,4.269975167683173
767,4.339329498353229
768,4.404174681121347
769,4.464438895983138
770,4.520055238803996
771,4.570961835660769
772,4.617101951164155
773,4.658424087994717
774,4.694882081110784
775,4.726435182523192
776,4.753048135054842
777,4.774691237282434
778,4.791340401327284
779,4.802977195653197
780,4.809588880686464
781,4.811168432457911
782,4.807714554361769
783,4.799231683052978
784,4.785729976870788
785,4.767225296653471
786,4.7437391774321185
787,4.715298784194903
788,4.681936864053947
789,4.643691683795174
790,4.600606956933936
791,4.552731766729033
792,4.500120475395079
793,4.442832624115834
794,4.380932829832838
795,4.31449067095586
796,4.243580566762388
797,4.168281651325095
798,4.088677640845033
799,4.0048566964856604
800,3.916911282463224
801,3.8249380206934642
802,3.729037541583923
803,3.6293143287123746
804,3.525876573780602
805,3.4188360121152073
806,3.308307772419164
807,3.1944102200876903
808,3.0772647953892114
809,2.9569958672967713
810,2.8337305680649756
811,2.707598648361612
812,2.5787323209296926
813,2.4472661109597045
814,2.3133367127291953
815,2.177082838414406
816,2.0386450821290327
817,1.898165775723442
818,1.7557888546121685
819,1.611659723503719
820,1.4659251234948045
821,1.3187330056169804
822,1.1702324067941048
823,1.0205733294208703
824,0.8699066130934892
825,0.7183838174043772
826,0.5661571142155023
827,0.41337916516013085
828,0.26020300897848603
829,0.10678195583692368
830,-0.046730529321144854
831,-0.20018093755516636
832,-0.35341582210250805
833,-0.5062819111636647
834,-0.6586262186511929
835,-0.8102961540136604
836,-0.9611396359257554
837,-1.111005206324519
838,-1.259742145040087
839,-1.4072005864376198
840,-1.5532316398015062
841,-1.6976875105286282
842,-1.8404216240274833
843,-1.9812887516100501
844,-2.1201451405863625
845,-2.256848646027224
846,-2.391258865869511
847,-2.5232372778838377
848,-2.652647380426152
849,-2.7793548349090833
850,-2.9032276113638473
851,-3.0241361356704264
852,-3.1419534396832622
853,-3.2565553112572174
854,-3.367820448407464
855,-3.4756306110034227
856,-3.5798707766680806
857,-3.680429291444547
858,-3.7771980307173356
859,-3.870072552791967
860,-3.9589522373922916
861,-4.043740447011225
862,-4.124344673536392
863,-4.200676678946978
864,-4.272652636378084
865,-4.340193265769291
866,-4.403223967103975
867,-4.461674945435377
868,-4.5154813291534275
869,-4.5645832827218165
870,-4.608926111684177
871,-4.648460360588748
872,-4.683141902078708
873,-4.712932017637722
874,-4.737797466965692
875,-4.757710549662525
876,-4.772649159634933
877,-4.782596823667357
878,-4.787542733245684
879,-4.787481764425584
880,-4.782414486355455
881,-4.772347162792524
882,-4.757291736978599
883,-4.737265810326897
884,-4.712292610338235
885,-4.682400944041925
886,-4.64762514671319
887,-4.608005015903559
888,-4.563585738415879
889,-4.514417810179778
890,-4.4605569414311805
891,-4.402063959830787
892,-4.339004701917038
893,-4.271449897993686
894,-4.199475053279428
895,-4.123160318064478
896,-4.0425903567443955
897,-3.9578542094907143
898,-3.8690451488389366
899,-3.776260537097988
900,-3.6796016768474007
901,-3.5791736586571665
902,-3.475085209222475
903,-3.3674485369667857
904,-3.2563791769895634
905,-3.1419958356592
906,-3.024420236119915
907,-2.9037769645105147
908,-2.7801933144182924
909,-2.6537991368645146
910,-2.5247266912050574
911,-2.3931104936950156
912,-2.2590871745483048
913,-2.122795335691735
914,-1.98437540548368
915,-1.8439695047419704
916,-1.7017213124342307
917,-1.5577759282866785
918,-1.4122797478322402
919,-1.2653803358049442
920,-1.1172262958164518
921,-0.9679671560303175
922,-0.8177532513181984
923,-0.6667355969996648
924,-0.5150657742263062
925,-0.36289582506533546
926,-0.21037813630617297
927,-0.05766531989301482
928,0.09508988734804733
929,0.24773473471675084
930,0.400116574227567
931,0.5520829681508372
932,0.7034817962317708
933,0.8541613693980956
934,1.0039705453041508
935,1.152758838370668
936,1.3003765364942643
937,1.4466748191229528
938,1.5915058769231112
939,1.7347230341935682
940,1.8761808722653939
941,2.0157353546499417
942,2.1532439609426426
943,2.2885658187261155
944,2.4215618318899805
945,2.5520948252297204
946,2.680029685867423
947,2.805233502435551
948,2.927575706268189
949,3.046928224897016
950,3.163165628711327
951,3.276165285104639
952,3.3858075062817354
953,3.491975700446519
954,3.5945565309182417
955,3.6934400618286163
956,3.788519918000659
957,3.8796934309939766
958,3.966861790014235
959,4.049930194404112
960,4.128807988774523
961,4.203408816403805
962,4.273650747750339
963,4.3394564173172965
964,4.400753154794406
965,4.4574730966172025
966,4.509553320622543
967,4.556935942356371
968,4.599568208854441
969,4.637402615711699
970,4.670396972527591
971,4.698514484437369
972,4.721723832012639
973,4.7399992115054
974,4.753320386970504
975,4.7616727329285915
976,4.7650472629216205
977,4.76344064489589
978,4.756855199431575
979,4.7452989017683995
980,4.7287853701606615
981,4.70733383396418
982,4.68096909799379
983,4.649721498786052
984,4.613626846633952
985,4.572726359252408
986,4.527066586725305
987,4.4766993268883475
988,4.421681532689322
989,4.362075210943737
990,4.297947314936333
991,4.2293696245811585
992,4.1564186290954055
993,4.079175399710612
994,3.997725453410605
995,3.912158616447825
996,3.8225688835873033
997,3.729054272618938
998,3.631716674065676
999,3.530661703357631
1000,3.4259985478503716
1001,3.31783981366249
1002,3.2063013720568785
1003,3.091502204910777
1004,2.9735642517835417
1005,2.852612256754916
1006,2.728773615743871
1007,2.6021782279917134
1008,2.4729583458289683
1009,2.341248428840629
1010,2.2071850006166964
1011,2.0709065039947463
1012,1.932553166107501
1013,1.7922668630654697
1014,1.6501909784423459
1015,1.5064702774122167
1016,1.3612507824145352
1017,1.2146796416621135
1018,1.0669050043599202
1019,0.9180759081430366
1020,0.7683421571715031
1021,0.6178541985539934
1022,0.4667630175917407
1023,0.31522002305627556
1024,0.16337692790774394
1025,0.011385644744751386
1026,-0.14060182340670074
1027,-0.2924334979385576
1028,-0.4439575333398984
1029,-0.5950223242863646
1030,-0.7454766186293
1031,-0.8951696309447269
1032,-1.0439511521569198
1033,-1.1916716648916545
1034,-1.3381824598307692
1035,-1.483335753715992
1036,-1.6269848092496997
1037,-1.7689840564097794
1038,-1.9091892179808971
1039,-2.047457436990783
1040,-2.1836474055311976
1041,-2.3176194988058545
1042,-2.449235909136225
1043,-2.578360784310913
1044,-2.704860367688394
1045,-2.82860314069185
1046,-2.9494599683137968
1047,-3.0673042446457495
1048,-3.1820120435714294
1049,-3.2934622665857716
1050,-3.401536794215007
1051,-3.5061206401423215
1052,-3.607102097728452
1053,-3.704372898578457
1054,-3.797828355969415
1055,-3.887367519442025
1056,-3.9728933291315567
1057,-4.054312750850566
1058,-4.131536917062832
1059,-4.204481274732389
1060,-4.273065717447411
1061,-4.337214716937608
1062,-4.396857444987288
1063,-4.4519278938553715
1064,-4.502364993596244
1065,-4.548112715498019
1066,-4.589120169762913
1067,-4.625341695307879
1068,-4.65673694274192
1069,-4.683270949074843
1070,-4.704914199510118
1071,-4.721642682347325
1072,-4.733437935094757
1073,-4.740287076483802
1074,-4.742182831769232
1075,-4.739123545132082
1076,-4.73111318200911
1077,-4.718161324904941
1078,-4.700283151404022
1079,-4.67749940739956
1080,-4.64983636850186
1081,-4.617325788751274
1082,-4.5800048455814535
1083,-4.537916068890238
1084,-4.491107263275162
1085,-4.43963142557287
1086,-4.383546646167312
1087,-4.322916009057917
1088,-4.25780748196313
1089,-4.188293799750245
1090,-4.114452342171287
1091,-4.0363650056245035
1092,-3.9541180708234354
1093,-3.867802064254809
1094,-3.7775116133384077
1095,-3.6833453096214632
1096,-3.585405557152257
1097,-3.483798412287398
1098,-3.3786334536449467
1099,-3.2700236188676763
1100,-3.1580850399810663
1101,-3.042936916024737
1102,-2.9247013445541614
1103,-2.803503162885789
1104,-2.679469821033267
1105,-2.5527312148347345
1106,-2.4234195365958566
1107,-2.291669148895451
1108,-2.157616424909325
1109,-2.021399609371499
1110,-1.8831586939119789
1111,-1.7430352687411932
1112,-1.6011723931093635
1113,-1.4577144726188582
1114,-1.312807124573755
1115,-1.1665970557616077
1116,-1.019231942371451
1117,-0.8708603089243391
1118,-0.721631410417046
1119,-0.5716951155538879
1120,-0.42120179690464865
1121,-0.27030221420068257
1122,-0.11914740153251056
1123,0.03211143561061525
1124,0.18332303853575938
1125,0.3343362044326363
1126,0.48499988755570306
1127,0.6351633207603686
1128,0.7846761225027344
1129,0.9333884007400088
1130,1.0811508766116578
1131,1.2278149985949336
1132,1.3732330538755326
1133,1.5172582850180305
1134,1.6597450121106485
1135,1.800548759890017
1136,1.9395263774145803
1137,2.076536167672178
1138,2.211438016484445
1139,2.3440935265586202
1140,2.474366152040999
1141,2.6021213362394953
1142,2.727226652104931
1143,2.849551944417744
1144,2.9689694743617996
1145,3.0853540663077297
1146,3.198583254150646
1147,3.3085374338482874
1148,3.41510001157107
1149,3.518157551817892
1150,3.6175999329369177
1151,3.713320494257513
1152,3.805216185279887
1153,3.893187715948507
1154,3.9771397007907376
1155,4.0569808035275345
1156,4.13262387881
1157,4.203986106157218
1158,4.270989124680187
1159,4.333559161347965
1160,4.391627151953733
1161,4.445128858849567
1162,4.494004980786743
1163,4.538201255350156
1164,4.57766855454662
1165,4.61236297227994
1166,4.642245903617736
1167,4.667284113367848
1168,4.687449798396403
1169,4.702720638418288
1170,4.713079834690411
1171,4.718516141060971
1172,4.719023889406245
1173,4.714602998506249
1174,4.705258974090767
1175,4.6910028932892365
1176,4.671851384810978
1177,4.6478266048368875
1178,4.618956192726607
1179,4.585273215694088
1180,4.54681611151231
1181,4.503628617803084
1182,4.455759691074234
1183,4.40326342260129
1184,4.346198943155441
1185,4.284630315848068
1186,4.218626426046572
1187,4.148260867357694
1188,4.073611818656016
1189,3.994761913606104
1190,3.9117981072932784
1191,3.8248115400342737
1192,3.7338973965087474
1193,3.639154760063493
1194,3.5406864664668145
1195,3.43859895656991
1196,3.333002123286981
1197,3.2240091618006055
1198,3.111736418330727
1199,2.9963032382489283
1200,2.877831815518289
1201,2.756447042337576
1202,2.6322763593235696
1203,2.5054496093144283
1204,2.3760988913820054
1205,2.2443584174405626
1206,2.1103643714368974
1207,1.974254769981561
1208,1.836169326400274
1209,1.6962493172695683
1210,1.5546374513175027
1211,1.4114777411514632
1212,1.2669153774419066
1213,1.1210966054398914
1214,0.9741686040733158
1215,0.8262793672185973
1216,0.6775775870024694
1217,0.5282125385689407
1218,0.3783339669423953
1219,0.22809197475575657
1220,0.07763691109252244
1221,-0.07288073836294585
1222,-0.22331046178659408
1223,-0.3735018304160467
1224,-0.5233046084020628
1225,-0.6725688631955787
1226,-0.8211450763347174
1227,-0.9688842554133344
1228,-1.1156380472380745
1229,-1.2612588525971478
1230,-1.4055999427631551
1231,-1.5485155775104382
1232,-1.6898611262419398
1233,-1.8294931902635194
1234,-1.9672697280822358
1235,-2.103050183692022
1236,-2.2366956155333697
1237,-2.3680688306623408
1238,-2.4970345193353705
1239,-2.623459392163463
1240,-2.747212320797157
1241,-2.868164480426908
1242,-2.9861894930874624
1243,-3.101163574082694
1244,-3.212965678818297
1245,-3.3214776519293703
1246,-3.4265843754935914
1247,-3.5281739196188333
1248,-3.6261376908087892
1249,-3.7203705818197905
1250,-3.8107711188237023
1251,-3.8972416068760176
1252,-3.9796882759343464
