,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-9.663673524918295,0.08051262805289842,0.0,-0.009134377325247932,0.0,0.0,-0.13981164164899237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-9.664227167787677,0.08066486378246715,0.0,0.0,0.0,0.0,-0.14216311100277618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-9.664416379270198,0.08158393597841358,0.0,0.0,0.0,0.0,-0.14418536338303764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,-9.665609247401687,0.08234510458128175,0.0,0.0,0.0,0.0,-0.1485912304005769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,-9.665696536187182,0.08134042654618462,0.0,0.0,0.0,0.0,-0.1463481996268888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,-9.66445202838112,0.08251639923576079,0.0,0.0,0.0,0.0,-0.14766760169451187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,-9.665331370405474,0.08272206633543666,0.0,0.0,0.0,0.0,-0.14932974483495962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,-9.66463895311616,0.0823838825489778,0.0,0.0,0.0,0.0,-0.14758315240661532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,-9.665263405456763,0.08034953434760356,0.0,0.0,0.0,0.0,-0.14220620201814638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,-9.664627478069502,0.08387148044611094,0.0,0.0,0.0,0.0,-0.1511479439493546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,-9.66522917598845,0.08157222430512066,0.0,0.0,0.0,0.0,-0.14533815319721569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,-9.665781097727274,0.08259029313554858,0.0,0.0,0.0,0.0,-0.14857070173348288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,-9.667465186883817,0.08305400803591009,0.0,0.0,0.0,0.0,-0.15434955152860327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,-9.664758863878577,0.0812937995975349,0.0,0.0,0.0,0.0,-0.1448106414797744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,-9.664532931344045,0.08235755457029444,0.0,0.0,0.0,0.0,-0.14497469247868747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,-9.6642617168035,0.08265698183415751,0.0,0.0,0.0,0.0,-0.14661389098314662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,-9.667714992967598,0.08224047353147002,0.0,0.0,0.0,0.0,-0.1511982571790209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,-9.680810006125098,0.08466067953347717,0.0,0.0,0.0,0.0,-0.1501361007281653,0.0046373722045545684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,-9.66519148489795,0.08331376001114356,0.0,0.0,0.0,0.0,-0.1493640336574751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,-9.668741507029637,0.07919460174801125,0.0,0.0,0.0,0.0,-0.146133673594146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,-9.666417453947405,0.0804969779165575,0.0,0.0,0.0,0.0,-0.14526412100008645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,-9.663165060043958,0.08274773664286511,0.0,0.0,0.0,0.0,-0.14727126714030003,-0.00024673250743183217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,-9.687023167711944,0.08371403726855339,0.0,0.0,0.0,0.008455557032339089,-0.14957748261618112,0.003464666622070081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,-9.666618327857746,0.08044041181038092,0.0,0.0,0.0,0.0,-0.14496635517982892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,-9.665181591890747,0.07966847560797899,0.0,0.0,0.0,0.0,-0.14212965525309834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,-9.667153798309043,0.08258050723737292,0.0,0.0,0.0,0.0,-0.15159414140373653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,-9.6650051602588,0.08044612199191811,0.0,0.0,0.0,0.0,-0.14194514873646288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,-9.666738378540575,0.08075337880478514,0.0,0.0,0.0,0.0,-0.1461378894064984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,-9.665311743989209,0.08326475220778508,0.0,0.0,0.0,0.0,-0.1497843964023283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,-9.667226339059868,0.07879034319228773,0.0,0.0,0.0,0.0,-0.14289968162861738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,-9.68426961340863,0.08356361641628104,0.0,0.0,0.0,0.0,-0.14780455686416344,0.0055232906884044725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,-9.666791863586724,0.083320165247458,0.0,0.0,0.0,0.0,-0.15327726065662614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,-9.66476355594786,0.0823473270920366,0.0,0.0,0.0,0.0,-0.14640592302049493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,-9.665754566066484,0.08232968503059142,0.0,0.0,0.0,0.0,-0.14893144171143463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
