,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-9.671008552464357,0.001651077824019478,0.0,0.0,0.0,0.0,-0.0031084714366030643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,-9.671010921068095,0.0016547366228937027,0.0,0.0,0.0,0.0,-0.0031182552035392734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,-9.671010949164792,0.0016417654484529014,0.0,0.0,0.0,0.0,-0.0030864281698343905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,-9.671004594650809,0.0016364272165482808,0.0,0.0,0.0,0.0,-0.0030716381827967515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,-9.671008940925708,0.001636690216937277,0.0,0.0,0.0,0.0,-0.003073313251740695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,-9.671011053170227,0.0016327404802540144,0.0,0.0,0.0,0.0,-0.003064459761914225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,-9.671008391749512,0.001653920438874723,0.0,0.0,0.0,0.0,-0.0031152625280847462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,-9.671010119133355,0.0016579400458212156,0.0,0.0,0.0,0.0,-0.0031255425792708277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,-9.671011294597866,0.00163922939258992,0.0,0.0,0.0,0.0,-0.003080179383021315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,-9.671013398129027,0.0016255890111345705,0.0,0.0,0.0,0.0,-0.0030475239269236597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,-9.671009753521723,0.0016633843273143986,0.0,0.0,0.0,0.0,-0.0031386403224657545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,-9.671012413333834,0.0016728044120987312,0.0,0.0,0.0,0.0,-0.003162649806479024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,-9.671011248170899,0.0016371553978883852,0.0,0.0,0.0,0.0,-0.0030756389966782693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,-9.67100824352764,0.0016346405145577056,0.0,0.0,0.0,0.0,-0.0030684093627711025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,-9.671009995781395,0.00163973947858509,0.0,0.0,0.0,0.0,-0.00308120335907002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,-9.671013465559696,0.0016644229379193434,0.0,0.0,0.0,0.0,-0.0031423713786883503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,-9.671011788093345,0.001658717354047235,0.0,0.0,0.0,0.0,-0.0031280059473172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,-9.671013466239526,0.0016318621352952433,0.0,0.0,0.0,0.0,-0.00306308426751168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,-9.671006415731936,0.001647424050954955,0.0,0.0,0.0,0.0,-0.003098847232972491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,-9.67100866776474,0.0016538579556998848,0.0,0.0,0.0,0.0,-0.003115167785333107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,-9.671011619267265,0.0016687083353418009,0.0,0.0,0.0,0.0,-0.0031521983352615457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,-9.671012343310531,0.0016531198213593139,0.0,0.0,0.0,0.0,-0.003114277960470289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,-9.671007414364258,0.0016512123432433248,0.0,0.0,0.0,0.0,-0.00310849198513593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,-9.671006863377958,0.0016571724598091852,0.0,0.0,0.0,0.0,-0.003122897387339572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,-9.67101130140721,0.0016461324174607218,0.0,0.0,0.0,0.0,-0.0030968774254654975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,-9.67100725980058,0.0016339510078088263,0.0,0.0,0.0,0.0,-0.00306624066279366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,-9.671007711414635,0.0016456943756086814,0.0,0.0,0.0,0.0,-0.0030948985070866648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,-9.671012925779014,0.0016707238670147914,0.0,0.0,0.0,0.0,-0.0031577751133680266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,-9.671010152990752,0.0016418434344575806,0.0,0.0,0.0,0.0,-0.0030864988338938936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,-9.671015421417941,0.0016454610263424252,0.0,0.0,0.0,0.0,-0.003096510229769883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
