,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-9.675379420379395,0.008129299998533986,0.0,0.0,0.0,0.018578383234031028,-0.012401865857101409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010940271734672125,-0.0027438347898425227,0.0,0.0,0.0,0.0
1,-9.689110258844234,0.009258666427902365,0.0,0.0,0.0,0.04850663014990793,-0.01749091272813073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023610832255456807,0.0,0.0,0.0,0.0,0.0
2,-9.694470137852509,0.008107783864059468,0.0,0.0,0.0,0.044448859135277644,-0.013989952235314875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017610759227005175,0.0,0.0,0.0,0.0,0.0
3,-9.672256913976794,0.0021744568281502363,0.019651980692949513,0.0,0.0,0.0,0.0,0.0,0.0,-0.013214132815257818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,-9.672174030837594,0.007687611601451916,0.0,0.0,0.0,0.0,-0.013851201115182354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,-9.679489314426446,0.008219051683037987,0.0,0.0,0.0,0.02972807527003889,-0.014602985602689411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016225125300901845,0.0,0.0,0.0,0.0,0.0
6,-9.68251650013985,0.008497917409758445,0.0,0.0,0.0,0.030803210921935848,-0.015502715000569023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015160796688266795,0.0,0.0,0.0,0.0,0.0
7,-9.67181038500852,0.009318083643222303,-0.008325397116141005,0.0,0.0,0.0,-0.01654626982170409,0.0,0.0,0.005071657970995808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,-9.678863723777726,0.00921659805638589,0.0,0.0,0.0,0.015048066174424238,-0.01621932055497132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0062798802554669235,0.0,0.0,0.0,0.0,0.0
9,-9.672195900304333,0.00831488254403713,0.0,0.0,0.0,0.0,-0.015676743788852827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,-9.683600464347201,0.008538094120813928,0.0,0.0,0.0,0.03943210221842915,-0.015099392250486735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02045144358317519,0.0,0.0,0.0,0.0,0.0
11,-9.684989776438881,0.006589604706900794,0.016686908463384366,0.0,0.0,0.026104597955106053,0.0,0.0,0.0,-0.011719403953318533,0.0,0.0,0.0,0.0,-0.010464431605475052,-0.011676594234545933,0.0,0.0,0.0,0.0
12,-9.680070112078374,0.007245775387989622,0.0,0.0,0.0,0.01999461584891686,-0.01246156221685685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.009194345008667651,0.0,0.0,0.0,0.0,0.0
13,-9.672149118618993,0.005328242543925557,0.0,0.008549628099737652,0.0,0.0,0.0,0.0,0.0,0.0,-0.010774301427418026,0.0,0.0,0.0,0.0,-0.008686318358276856,0.0,0.0,0.0,0.0
14,-9.664804809299861,0.007114130827626292,0.0,0.0,0.0,0.0,-0.012388236437030726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004236869391713384,0.0,0.0,0.0,0.0,0.0
15,-9.671984153446244,0.009921170257485373,0.0,0.0,0.0,0.0,-0.01891176934069433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,-9.692293585941567,0.006899748402695079,-0.018722795520686963,0.0,0.0,0.05579553058406797,-0.011556306667912162,0.0,0.0,0.012677030303530321,0.0,0.0,0.0,0.0,-0.026740523184409552,0.0,0.0,0.0,0.0,0.0
17,-9.67202477860735,0.008216923219099462,0.008359935064350966,0.0,0.0,0.0,-0.015129870629002697,0.0,0.0,-0.0069318182664420995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,-9.672187296674435,0.00801225298109514,0.0,0.0,0.0,0.0,-0.014515820992931704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,-9.664170827069865,0.009716658495282639,0.0,0.0,0.0,-0.00650369359045625,-0.02389423779756331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006737188253992489,0.0,0.0,0.0,0.0
20,-9.674801218898851,0.005881918199748165,0.0,0.0,0.0,0.015097721273126495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008820366378542523,-0.01008854509990694,0.0,0.0,0.0,0.0
