,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,-10.015419990886492,0.009892409912358888,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006557842829415131,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
1,-10.007499158904892,0.009884207384763317,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006543215011735853,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2,-10.007499158904892,0.009882983364623558,-0.0,-0.0,-0.0,-0.0,-0.019644584450994252,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
3,-10.015450307638506,0.009889696457018591,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006552796657450762,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
4,-10.007499158904892,0.009883297773962973,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006540777535450983,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
5,-10.007499158904892,0.009885626360580081,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.000654679408693928,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
6,-10.015434409894775,0.009886924522320524,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006548309252514642,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
7,-10.007499158904892,0.00988258563087926,-0.0,-0.0,-0.0,-0.0,-0.019638340293252877,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
8,-10.015450014635588,0.009885006256935926,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006544872764449144,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
9,-10.007499158904892,0.009882565419769392,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006541666579927532,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
10,-10.01546761884802,0.009884860471025348,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006545210380156848,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
11,-10.007499158904892,0.00988786562230293,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006548232623675137,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
12,-10.007499158904892,0.009882857670377915,-0.0,-0.0,-0.0,-0.0,-0.019638816848757196,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
13,-10.007499158904892,0.009888212371391345,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006549765766721143,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
14,-10.007499158904892,0.009892448131288808,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00065560766060357,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
15,-10.007499158904892,0.009883626772551935,-0.0,-0.0,-0.0,-0.0,-0.019646811829821538,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
16,-10.007499158904892,0.00987979757538637,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006537655536531428,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
17,-10.007499158904892,0.009881295286020154,-0.0,-0.0,-0.0,-0.0,-0.019631715676041966,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
18,-10.015434868759062,0.009878893840906622,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006537962970933996,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
19,-10.007499158904892,0.009883709849227386,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006542692351008588,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
20,-10.007499158904892,0.009886762048068036,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006547677287662358,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
21,-10.007499158904892,0.009879787191835496,-0.0,-0.0,-0.0,-0.0,-0.019629521048404677,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
22,-10.007499158904892,0.009891422598080861,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006555084051656783,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
23,-10.007499158904892,0.009884780936362995,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006545539094244027,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
24,-10.007499158904892,0.009885008293662742,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006546342501676655,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
25,-10.007499158904892,0.009891614648612507,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006554973584589251,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
26,-10.015471733634906,0.00988943046138092,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006552482539966962,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
