,t,x
0,0.0,13.894617346496
1,0.0033333703707818974,13.876687658996
2,0.006666740741563795,13.868082311495998
3,0.010000111112345693,13.849358561496
4,0.01333348148312759,13.725554238996
5,0.016666851853909488,13.642434121496
6,0.020000222224691385,13.549286538995998
7,0.023333592595473282,13.459356728996
8,0.02666696296625518,13.357750893996
9,0.030000333337037076,13.229542273996
10,0.033333703707818976,13.098162268996001
11,0.03666707407860087,12.999221841496
12,0.04000044444938277,12.858169591495999
13,0.043333814820164664,12.679201088995999
14,0.046667185190946564,12.553300206495999
15,0.05000055556172846,12.457052651496001
16,0.05333392593251036,12.383389318996
17,0.05666729630329226,12.260770911496001
18,0.06000066667407415,12.217287023996
19,0.06333403704485605,12.205665321496
20,0.06666740741563795,11.977527506496
21,0.07000077778641985,11.559742468996
22,0.07333414815720174,11.227750281496
23,0.07666751852798363,10.908856238996
24,0.08000088889876554,10.465573921496
25,0.08333425926954743,9.999265938996
26,0.08666762964032933,9.471322668996
27,0.09000100001111123,8.899378088995999
28,0.09333437038189313,8.271975133996
29,0.09666774075267502,7.711629676496
30,0.10000111112345691,7.002691841496
31,0.10333448149423882,6.368080633996
32,0.10666785186502072,5.648711586496
33,0.11000122223580261,4.971915476496
34,0.11333459260658452,4.403267481496
35,0.11666796297736641,3.727676048996
36,0.1200013333481483,3.096071393996
37,0.1233347037189302,2.519330673996
38,0.1266680740897121,2.0063449089959997
39,0.130001444460494,1.493157586496
40,0.1333348148312759,0.9823385239960001
41,0.13666818520205778,0.483149108996
42,0.1400015555728397,0.08299197149600002
43,0.1433349259436216,-0.37915408850399995
44,0.14666829631440348,-0.8110968010039998
45,0.1500016666851854,-1.2200869760039998
46,0.15333503705596727,-1.6163830010039997
47,0.15666840742674917,-2.044633178504
48,0.16000177779753108,-2.514418028504
49,0.16333514816831296,-2.9976079560040003
50,0.16666851853909487,-3.723528403504
51,0.17000188890987677,-4.308952293504
52,0.17333525928065865,-4.863821371004001
53,0.17666862965144056,-5.390396996004
54,0.18000200002222247,-5.948938101004
55,0.18333537039300435,-6.549854848504
56,0.18666874076378626,-7.128601191004
57,0.19000211113456816,-7.804233206004001
