,t,x
0,0.0,1.05904534206547
1,0.00333337710313917,1.05449700206547
2,0.00666675420627834,1.05302450706547
3,0.010000131309417511,1.05875812956547
4,0.01333350841255668,1.05987631456547
5,0.01666688551569585,1.0475115070654701
6,0.020000262618835023,1.04402151706547
7,0.023333639721974192,1.04819083956547
8,0.02666701682511336,1.04138171956547
9,0.03000039392825253,1.02958182956547
10,0.0333337710313917,1.02186757706547
11,0.03666714813453087,1.00502278956547
12,0.040000525237670045,0.9779976420654699
13,0.043333902340809215,0.95307885956547
14,0.046667279443948384,0.92953361956547
15,0.05000065654708755,0.8948528345654699
16,0.05333403365022672,0.86845906206547
17,0.05666741075336589,0.84427204706547
18,0.06000078785650506,0.81188923456547
19,0.06333416495964424,0.79522422456547
20,0.0666675420627834,0.77187918456547
21,0.07000091916592258,0.7376878895654699
22,0.07333429626906174,0.70682092206547
23,0.07666767337220091,0.67057793956547
24,0.08000105047534009,0.62653802456547
25,0.08333442757847925,0.57888635706547
26,0.08666780468161843,0.53677023706547
27,0.09000118178475759,0.49037650456547
28,0.09333455888789677,0.43078665956547
29,0.09666793599103593,0.39253895456546994
30,0.1000013130941751,0.34796897456547005
31,0.10333469019731427,0.29845695706547004
32,0.10666806730045345,0.25759633956547
33,0.11000144440359262,0.23315939706547
34,0.11333482150673178,0.18419729706547003
35,0.11666819860987096,0.13201532206547
36,0.12000157571301012,0.09101493706547001
37,0.1233349528161493,0.03907828956546999
38,0.12666832991928847,-0.02184240543452999
39,0.13000170702242764,-0.06201393543452999
40,0.1333350841255668,-0.11998788043452999
41,0.136668461228706,-0.17763647793453
42,0.14000183833184515,-0.21445837543453003
43,0.14333521543498431,-0.24913488293453004
44,0.14666859253812348,-0.30273839043453
45,0.15000196964126267,-0.32924443793452995
46,0.15333534674440183,-0.36472236293453
47,0.156668723847541,-0.4115112679345301
48,0.16000210095068018,-0.45947701543453
49,0.16333547805381934,-0.49234351043453006
50,0.1666688551569585,-0.5383902729345301
51,0.17000223226009767,-0.60537664793453
52,0.17333560936323686,-0.6343790254345301
53,0.17666898646637602,-0.67110448043453
54,0.18000236356951518,-0.7135989979345301
55,0.18333574067265435,-0.74417118543453
56,0.18666911777579354,-0.7739524004345302
57,0.1900024948789327,-0.8027188529345299
58,0.19333587198207186,-0.8298337204345301
59,0.19666924908521105,-0.85759952043453
60,0.2000026261883502,-0.8801331079345299
61,0.20333600329148938,-0.9124277229345299
62,0.20666938039462854,-0.95586064543453
63,0.21000275749776773,-0.9861572979345301
64,0.2133361346009069,-1.01215461043453
65,0.21666951170404605,-1.04077523543453
66,0.22000288880718524,-1.04959901293453
67,0.2233362659103244,-1.06969916793453
68,0.22666964301346357,-1.08310737043453
69,0.23000302011660273,-1.0761917629345301
70,0.23333639721974192,-1.09303193043453
71,0.23666977432288108,-1.09658698543453
72,0.24000315142602024,-1.0986499529345302
73,0.24333652852915943,-1.09986333043453
74,0.2466699056322986,-1.11350503043453
