,t,x
0,0.0,0.9477520997364445
1,0.0033333703707818974,0.9448935047364444
2,0.006666740741563795,0.9461743297364444
3,0.010000111112345693,0.9469446397364445
4,0.01333348148312759,0.9333240072364445
5,0.016666851853909488,0.9195993747364445
6,0.020000222224691385,0.9049225347364446
7,0.023333592595473282,0.8896637372364443
8,0.02666696296625518,0.8748865072364445
9,0.030000333337037076,0.8550073847364444
10,0.033333703707818976,0.8396395997364444
11,0.03666707407860087,0.8182397772364445
12,0.04000044444938277,0.7934814572364445
13,0.043333814820164664,0.7712768697364445
14,0.046667185190946564,0.7486160422364445
15,0.05000055556172846,0.7235077047364444
16,0.05333392593251036,0.6936865622364444
17,0.05666729630329226,0.6697381872364444
18,0.06000066667407415,0.6441424822364444
19,0.06333403704485605,0.6110156572364445
20,0.06666740741563795,0.5867526422364444
21,0.07000077778641985,0.5607614272364444
22,0.07333414815720174,0.5232889097364444
23,0.07666751852798363,0.4897174297364444
24,0.08000088889876554,0.4495587522364445
25,0.08333425926954743,0.4211981547364444
26,0.08666762964032933,0.3820660597364444
27,0.09000100001111123,0.34616427973644437
28,0.09333437038189313,0.31160464223644446
29,0.09666774075267502,0.26786379973644436
30,0.10000111112345691,0.2283780272364444
31,0.10333448149423882,0.19399846473644441
32,0.10666785186502072,0.1543292397364444
33,0.11000122223580261,0.1125479472364444
34,0.11333459260658452,0.07929845473644442
35,0.11666796297736641,0.04306218473644441
36,0.1200013333481483,0.00980381723644444
37,0.1233347037189302,-0.02583277526355557
38,0.1266680740897121,-0.06346004276355557
39,0.130001444460494,-0.09709163776355559
40,0.1333348148312759,-0.14057825776355562
41,0.13666818520205778,-0.18211177026355554
42,0.1400015555728397,-0.21867612276355555
43,0.1433349259436216,-0.2664391627635555
44,0.14666829631440348,-0.31072688026355566
45,0.1500016666851854,-0.33510801026355563
46,0.15333503705596727,-0.3743120927635556
47,0.15666840742674917,-0.4142288002635556
48,0.16000177779753108,-0.4416646927635556
49,0.16333514816831296,-0.4691173902635556
50,0.16666851853909487,-0.5119958002635555
51,0.17000188890987677,-0.5412877802635556
52,0.17333525928065865,-0.5634219027635555
53,0.17666862965144056,-0.6046062802635556
54,0.18000200002222247,-0.6259481577635555
