t,x,y,z,u,v,w
2024/7/1 15:40,823.4914301,-5425.853144,3990.794943,5.402579466,3.736405513,3.960363792
2024/7/1 15:44,2074.283672,-4342.168146,4783.711742,4.956943635,5.23877304,2.606927455
2024/7/1 15:48,3173.896303,-2941.971446,5226.95581,4.150583005,6.357986166,1.064377085
2024/7/1 15:52,4042.395355,-1327.529605,5288.496607,3.042839053,7.013405994,-0.554461188
2024/7/1 15:56,4616.768659,383.5180341,4964.145051,1.714497492,7.15824127,-2.131770846
2024/7/1 16:00,4855.40621,2066.682343,4277.769229,0.262102899,6.782544533,-3.552932655
2024/7/1 16:04,4741.086856,3599.615713,3279.540032,-1.208881218,5.914002685,-4.71468865
2024/7/1 16:08,4282.225572,4870.967553,2042.299489,-2.591549125,4.616067273,-5.532530738
2024/7/1 16:12,3512.292418,5788.498831,656.2709048,-3.785316355,2.983594152,-5.947048606
2024/7/1 16:16,2487.3804,6285.838094,-777.5508627,-4.70344046,1.135960006,-5.928481552
2024/7/1 16:20,1282.062425,6327.322384,-2154.844532,-5.279647696,-0.79196833,-5.479026433
2024/7/1 16:24,-16.14326805,5910.485738,-3375.630763,-5.47295422,-2.660168641,-4.632372949
2024/7/1 16:28,-1313.202174,5066.041693,-4351.525218,-5.270293094,-4.333862046,-3.45078364
2024/7/1 16:32,-2515.361401,3855.452484,-5012.036571,-4.687000584,-5.693077652,-2.020137308
2024/7/1 16:36,-3535.823481,2366.361457,-5309.47982,-3.765263005,-6.640801191,-0.443435463
2024/7/1 16:40,-4300.824353,706.314811,-5222.236438,-2.57088035,-7.10906524,1.166291523
2024/7/1 16:44,-4754.803474,-1004.783257,-4756.281675,-1.188924669,-7.063455891,2.693422777
2024/7/1 16:48,-4864.388299,-2643.069522,-3944.869059,0.281782098,-6.505648575,4.027536007
2024/7/1 16:52,-4620.936589,-4089.492614,-2846.369512,1.735132502,-5.473989949,5.071012534
2024/7/1 16:56,-4041.414921,-5238.452836,-1540.301448,3.065124702,-4.04170474,5.746395212
2024/7/1 17:00,-3167.427113,-6005.682827,-121.7123885,4.173768919,-2.312348615,6.002666431
2024/7/1 17:04,-2062.349719,-6334.703576,1305.761273,4.978873155,-0.41248055,5.819831534
2024/7/1 17:08,-806.7014702,-6201.209197,2637.625922,5.420723534,1.518109379,5.210812598
2024/7/1 17:12,507.8524577,-5614.948454,3776.373867,5.466757115,3.337273734,4.220526217
2024/7/1 17:16,1785.363823,-4618.959234,4638.783226,5.1140496,4.911573971,2.922294879
2024/7/1 17:20,2932.73958,-3286.215958,5162.050183,4.38904109,6.126482579,1.411758306
2024/7/1 17:24,3866.530591,-1714.108565,5308.27508,3.34513892,6.894235292,-0.200451672
2024/7/1 17:28,4518.951974,-17.25035713,5067.104382,2.058639187,7.159872254,-1.796827957
2024/7/1 17:32,4842.723874,1680.871486,4456.367745,0.623083735,6.90478392,-3.261395414
2024/7/1 17:36,4814.438974,3256.802857,3520.736951,-0.857278131,6.147881288,-4.487762127
2024/7/1 17:40,4436.26294,4596.046744,2328.4974,-2.274877919,4.944481953,-5.386734858
2024/7/1 17:44,3735.802122,5601.400659,966.6028954,-3.526581246,3.382547091,-5.892944814
2024/7/1 17:48,2764.104083,6200.077012,-465.6899473,-4.521421661,1.576304479,-5.969892465
2024/7/1 17:52,1591.890367,6349.014729,-1864.130112,-5.187448002,-0.342334904,-5.612718683
2024/7/1 17:56,304.3185235,6037.935767,-3127.144209,-5.47703762,-2.233828743,-4.848402773
2024/7/1 18:00,-1005.294225,5289.91781,-4163.238281,-5.370168052,-3.961492094,-3.733354554
2024/7/1 18:04,-2242.252833,4159.499369,-4897.540649,-4.875351205,-5.40136752,-2.348758662
2024/7/1 18:08,-3317.233686,2728.589703,-5277.03659,-4.0285019,-6.450576843,-0.794482723
2024/7/1 18:12,-4152.563531,1100.568772,-5274.229197,-2.890210619,-7.034048285,0.817945244
2024/7/1 18:16,-4687.663967,-606.9998104,-4889.031739,-1.54154467,-7.109292146,2.372872372
2024/7/1 18:20,-4883.356127,-2270.58522,-4148.861191,-0.078817631,-6.669441602,3.758045869
2024/7/1 18:24,-4724.788445,-3769.41464,-3106.881905,1.392696937,-5.744318686,4.872435329
2024/7/1 18:28,-4222.740585,-4994.173632,-1838.42297,2.765927994,-4.399208532,5.633545362
2024/7/1 18:32,-3413.120342,-5855.123983,-435.7016985,3.939910693,-2.731050493,5.984148085
2024/7/1 18:36,-2354.535471,-6288.934233,998.8751725,4.82770197,-0.861624149,5.8971932
2024/7/1 18:40,-1124.062385,-6263.586678,2360.314243,5.363393666,1.071592418,5.378375009
2024/7/1 18:44,188.4821877,-5780.878051,3548.924806,5.507431467,2.926168554,4.465907747
2024/7/1 18:48,1487.275977,-4876.255531,4477.796963,5.249603538,4.565926573,3.227336456
2024/7/1 18:52,2677.630781,-3616.04974,5079.230258,4.609440171,5.871322805,1.754102869
2024/7/1 18:56,3672.943299,-2092.403867,5309.60664,3.634277539,6.747989326,0.154162697
2024/7/1 19:00,4400.937527,-416.4443091,5152.424462,2.395421003,7.132988734,-1.455810281
2024/7/1 19:04,4808.829471,1289.814931,4619.404518,0.983036649,6.999051803,-2.958714944
2024/7/1 19:08,4867.105791,2902.305512,3749.580818,-0.500289782,6.356407528,-4.245398204
2024/7/1 19:12,4571.640443,4303.862321,2606.453161,-1.946825694,5.252041499,-5.222337777
2024/7/1 19:16,3944.018748,5392.726245,1273.40115,-3.251342765,3.766629798,-5.818443598
2024/7/1 19:20,3029.994945,6089.998836,-152.399704,-4.318959675,2.008814401,-5.99059564
2024/7/1 19:24,1896.120778,6345.415769,-1567.131244,-5.072329602,0.107066939,-5.726910665
2024/7/1 19:28,624.8123998,6140.956269,-2867.983796,-5.45741502,-1.800132379,-5.047574004
2024/7/1 19:32,-691.7406983,5491.9848,-3960.668546,-5.447239986,-3.574778257,-4.002882715
2024/7/1 19:36,-1958.294303,4445.921639,-4766.186198,-5.043396837,-5.089336549,-2.669098346
2024/7/1 19:40,-3083.372435,3078.64246,-5226.381402,-4.275424176,-6.235540802,-1.142577869
2024/7/1 19:44,-3985.711131,1488.970198,-5307.956577,-3.19834503,-6.931451011,0.467079879
2024/7/1 19:48,-4599.943301,-208.3079717,-5004.775524,-1.888890776,-7.126713422,2.04439788
2024/7/1 19:52,-4881.232874,-1890.478822,-4338.34567,-0.440471085,-6.806029999,3.475777161
2024/7/1 19:56,-4808.565589,-3435.527933,-3356.456221,1.042875199,-5.990630694,4.657060152
2024/7/1 20:00,-4386.480002,-4730.893016,-2129.99809,2.45351373,-4.737725249,5.501124653
2024/7/1 20:04,-3645.006438,-5681.75512,-748.033805,3.687964537,-3.137205183,5.944704581
2024/7/1 20:08,-2637.713528,-6218.223271,688.6173541,4.654881778,-1.305677761,5.953846587
2024/7/1 20:12,-1437.873167,-6300.740821,2074.847882,5.282524654,0.622333593,5.527038964
2024/7/1 20:16,-133.0393978,-5923.159202,3309.140563,5.52441902,2.504769218,4.695559013
2024/7/1 20:20,1181.506403,-5113.207209,4301.202659,5.363048086,4.203241276,3.520996882
2024/7/1 20:24,2409.883267,-3930.309711,4978.667224,4.810878717,5.593677764,2.090138887
2024/7/1 20:28,3462.675596,-2461.021734,5292.342594,3.908899275,6.575381412,0.508045822
2024/7/1 20:32,4263.407424,-812.5615632,5219.662011,2.723248723,7.077819882,-1.109819449
2024/7/1 20:36,4754.006269,895.0284566,4766.192755,1.340220419,7.065215384,-2.645836624
2024/7/1 20:40,4898.942842,2537.548486,3965.178375,-0.139702587,6.538948829,-3.988355611
2024/7/1 20:44,4687.800129,3995.627597,2875.125075,-1.609009267,5.537638485,-5.039794009
2024/7/1 20:48,4136.035947,5163.383528,1575.553606,-2.960879177,4.134427635,-5.723679961
2024/7/1 20:52,3283.884358,5956.150277,161.213943,-4.096958699,2.431919731,-5.990411887
2024/7/1 20:56,2193.412393,6316.685412,-1264.878281,-4.934824498,0.554583531,-5.82115105
2024/7/1 21:00,943.9208413,6219.307283,-2599.036336,-5.414179247,-1.360727985,-5.229148021
2024/7/1 21:04,-373.9282383,5671.626251,-3744.499635,-5.50117486,-3.175190711,-4.258430838
2024/7/1 21:08,-1664.748895,4713.777598,-4618.412662,-5.190444729,-4.758216002,-2.980053314
2024/7/1 21:12,-2835.289525,3415.324055,-5157.675713,-4.504945509,-5.996554042,-1.486552294
2024/7/1 21:16,-3801.021911,1870.16548,-5323.314223,-3.493948211,-6.801743709,0.114743837
2024/7/1 21:20,-4492.059067,189.8700474,-5103.158986,-2.229487974,-7.115792676,1.709035782
2024/7/1 21:24,-4858.076231,-1504.1309,-4512.737229,-0.801689028,-6.915016628,3.18159307
2024/7/1 21:28,-4871.975741,-3089.07308,-3594.322161,0.687102224,-6.212142817,4.425566671
2024/7/1 21:32,-4532.013975,-4449.613206,-2414.128489,2.129131358,-5.056080579,5.349507136
2024/7/1 21:36,-3862.203986,-5486.267905,-1057.754836,3.418861752,-3.529423166,5.88444263
2024/7/1 21:40,-2910.812854,-6122.902919,375.9382545,4.461037288,-1.743031685,5.989634859
2024/7/1 21:44,-1746.963876,-6312.603133,1782.101821,5.178304392,0.172019282,5.656336644
2024/7/1 21:48,-455.54888,-6041.330753,3057.759386,5.517501862,2.074645382,4.908822118
2024/7/1 21:52,869.1272681,-5328.998572,4109.554063,5.453841892,3.824867249,3.802421151
2024/7/1 21:56,2130.405134,-4227.88808,4860.698092,4.9925406,5.294627502,2.418916155
2024/7/1 22:00,3236.418851,-2818.628917,5256.578757,4.168014622,6.377208916,0.860115593
2024/7/1 22:04,4106.78531,-1204.126477,5268.631311,3.040876218,6.994700051,-0.760080816
2024/7/1 22:08,4678.36263,497.9982716,4896.270504,1.693305138,7.103066655,-2.32379256
2024/7/1 22:12,4909.740927,2163.92883,4166.845854,0.223154876,6.694974105,-3.717470699
2024/7/1 22:16,4784.210701,3672.567591,3133.646861,-1.262778962,5.800347067,-4.839782464
2024/7/1 22:20,4311.008307,4914.322287,1872.062454,-2.656421806,4.484590287,-5.609059038
2024/7/1 22:24,3524.661037,5799.114111,474.090811,-3.856385468,2.843922325,-5.969445201
2024/7/1 22:28,2482.465174,6262.971419,-958.4135294,-4.775528972,0.99832661,-5.895191586
2024/7/1 22:32,1260.245251,6272.67538,-2321.247775,-5.347556995,-0.917559817,-5.392568307
2024/7/1 22:36,-53.26233413,5828.065094,-3515.504177,-5.531793977,-2.764621318,-4.49911487
2024/7/1 22:40,-1362.927315,4961.857375,-4454.745726,-5.315883553,-4.409695864,-3.280461145
2024/7/1 22:44,-2574.102418,3737.057211,-5071.138761,-4.716080278,-5.734974569,-1.825019023
2024/7/1 22:48,-3599.331434,2242.302107,-5320.164485,-3.775644573,-6.64582619,-0.237502352
2024/7/1 22:52,-4364.476182,585.5371296,-5183.676213,-2.56166236,-7.076849884,1.368260505
2024/7/1 22:56,-4813.924277,-1113.554993,-4671.185808,-1.160580817,-6.996192805,2.876898323
2024/7/1 23:00,-4914.589487,-2731.930938,-3819.311207,0.327328096,-6.407960318,4.179170242
2024/7/1 23:04,-4658.458216,-4151.924811,-2689.387606,1.794603192,-5.352752199,5.179604436
2024/7/1 23:08,-4063.420055,-5269.81932,-1363.274636,3.134152866,-3.905636408,5.803780154
2024/7/1 23:12,-3172.226063,-6003.598119,62.46110547,4.247234431,-2.17136812,6.004439213
2024/7/1 23:16,-2049.530855,-6299.229333,1483.613083,5.051296045,-0.276942326,5.765676609
2024/7/1 23:20,-777.174249,-6134.874495,2796.117717,5.486661206,1.638129117,5.104633761
2024/7/1 23:24,551.9311084,-5522.581117,3903.892121,5.521339666,3.432848805,4.070203153
2024/7/1 23:28,1840.771247,-4507.30761,4726.008525,5.153292636,4.975712257,2.738910211
2024/7/1 23:32,2995.428494,-3163.440989,5202.625086,4.410120741,6.154472998,1.208791198
2024/7/1 23:36,3931.939553,-1589.178324,5299.268891,3.346597224,6.884113393,-0.408131321
2024/7/1 23:40,4582.33493,100.7328196,5009.203241,2.040399374,7.112465377,-1.994122529
2024/7/1 23:44,4899.484153,1783.327366,4353.810767,0.586472038,6.823599487,-3.433965482
2024/7/1 23:48,4860.456573,3336.294857,3381.006597,-0.9096535,6.038870445,-4.623078199
2024/7/1 23:52,4468.187079,4646.812632,2161.777452,-2.339226425,4.815567222,-5.474960897
2024/7/1 23:56,3751.310528,5619.765423,785.0381733,-3.598188668,3.243104082,-5.927670783
2024/7/2 0:00,2762.077496,6184.727005,-648.8781742,-4.595044153,1.436513487,-5.948623522
2024/7/2 0:04,1572.490157,6301.098977,-2035.615702,-5.257725259,-0.472259627,-5.537080006
2024/7/2 0:08,268.9633099,5960.978564,-3274.476422,-5.538921824,-2.344452172,-4.724006949
2024/7/2 0:12,-1054.044059,5189.536966,-4275.742431,-5.419231207,-4.044900519,-3.569284581
2024/7/2 0:16,-2300.874044,4042.981391,-4967.072198,-4.908052495,-5.45163664,-2.156897351
2024/7/2 0:20,-3381.489726,2604.359662,-5298.553554,-4.042458247,-6.464203489,-0.588623339
2024/7/2 0:24,-4217.791262,977.5869821,-5246.129267,-2.884271184,-7.010074552,1.023070754
2024/7/2 0:28,-4749.088006,-719.8521698,-4813.273606,-1.515950939,-7.049341971,2.562488474
2024/7/2 0:32,-4936.433875,-2365.122991,-4030.84819,-0.035260193,-6.577656482,3.918393644
2024/7/2 0:36,-4765.552437,-3838.726405,-2955.104013,1.45113371,-5.627138588,4.991711057
2024/7/2 0:40,-4248.110676,-5033.132831,-1663.870251,2.834971874,-4.264971014,5.702850746
2024/7/2 0:44,-3421.158424,-5860.786103,-251.0868095,4.014393039,-2.589530156,5.998140273
2024/7/2 0:48,-2344.598883,-6260.803852,1180.04763,4.902075011,-0.723300166,5.854672369
2024/7/2 0:52,-1096.843221,-6203.677624,2524.767329,5.432149238,1.196444903,5.282430978
2024/7/2 0:56,231.0143932,-5693.558383,3684.611614,5.565497116,3.028323831,4.323624167
2024/7/2 1:00,1542.025404,-4767.91222,4574.798133,5.292729422,4.637904493,3.049230862
2024/7/2 1:04,2740.612186,-3494.600881,5130.470892,4.634498217,5.907888544,1.553217243
2024/7/2 1:08,3739.575339,-1966.722012,5311.363155,3.639463016,6.746486877,-0.05477947
2024/7/2 1:12,4466.382254,-295.7013356,5104.599318,2.380409258,7.093603298,-1.65752036
2024/7/2 1:16,4868.345519,1396.829262,4525.514427,0.948940818,6.924740864,-3.138547168
2024/7/2 1:20,4916.382331,2987.813502,3616.4816,-0.551009786,6.252596075,-4.390315595
2024/7/2 1:24,4607.105015,4361.655811,2443.853797,-2.010494806,5.12632787,-5.321748419
2024/7/2 1:28,3963.106048,5418.632129,1093.160049,-3.323325806,3.628241087,-5.865161571
2024/7/2 1:32,3031.325717,6082.173031,-337.1544077,-4.394040929,1.867823075,-5.981266912
2024/7/2 1:36,1879.608083,6304.471962,-1742.954749,-5.145042468,-0.026235097,-5.662287918
2024/7/2 1:40,591.6607035,6069.921702,-3022.104542,-5.522525658,-1.916063424,-4.932462813
2024/7/2 1:44,-739.1330569,5396.061103,-4081.916957,-5.500087716,-3.665017324,-3.845733648
2024/7/2 1:45,-1067.209229,5164.067741,-4303.185453,-5.431644853,-4.06515015,-3.527093392
2024/7/2 1:49,-2316.51146,4013.635377,-4983.52254,-4.916111501,-5.46350967,-2.108029118
2024/7/2 1:53,-3398.473959,2573.260193,-5302.82008,-4.045554679,-6.46685492,-0.536575254
2024/7/2 1:57,-4234.89491,946.9823721,-5237.896531,-2.882156521,-7.003323166,1.074553387
2024/7/2 2:01,-4765.066155,-747.7491701,-4793.126624,-1.508735377,-7.03366153,2.609689271
2024/7/2 2:05,-4950.113942,-2388.288153,-4000.234771,-0.023440388,-6.554138059,3.957877308
2024/7/2 2:09,-4775.926177,-3855.46841,-2916.238415,1.466694014,-5.597453787,5.020564158
2024/7/2 2:13,-4254.413851,-5042.226332,-1619.58182,2.853132592,-4.231318826,5.718908797
2024/7/2 2:17,-3422.917442,-5861.569777,-204.6069983,4.033866693,-2.554341027,6.000225591
2024/7/2 2:21,-2341.676742,-6253.209295,1225.319536,4.921350508,-0.689112481,5.842571598
2024/7/2 2:25,-1089.467075,-6188.264368,2565.511239,5.449770439,1.226992621,5.257045447
2024/7/2 2:29,242.2988908,-5671.482871,3717.853453,5.580261356,3.052960871,4.286882154
